key,kind,report_month,values
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-06,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-06,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-06,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-06,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-06,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-07,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-08,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-09,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-10,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-11,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2021-12,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-01,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-02,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-03,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-04,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-05,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-06,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-07,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-08,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-09,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,BONEH|BONES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,HRNTS|HRTIS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,LOUD|LOUDS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-10,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,BONEH|BONES
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,EAGLE|EAGLES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,HRNTS|HRTIS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-11,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,BONEH|BONES
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,EAGLE|EAGLES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,HRNTS|HRTIS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2022-12,SAVOH|SAVOS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,BONEH|BONES
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,EAGLE|EAGLES
FI4000087861,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,HRNTS|HRTIS
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-01,NANOFH|NANOFS
FI4000260583,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-02,BONEH|BONES
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-02,EAGLE|EAGLES
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-02,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-02,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-02,NANOFH|NANOFS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-03,EAGLE|EAGLES
FI4000506811,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-03,NXTMH|NXTMS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-03,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-03,NANOFH|NANOFS
FI4000092523,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-04,EAGLE|EAGLES
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-04,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-04,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-05,SAVOH|SAVOS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-05,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-06,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-06,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-07,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-07,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-08,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-08,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-09,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-09,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-10,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-10,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-11,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-11,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-12,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2023-12,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-01,MERIH|MERIS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-02,MERIH|MERIS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-03,MERIH|MERIS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-04,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-04,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-05,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-05,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-06,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-06,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-07,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-07,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-08,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-08,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-09,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-09,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-10,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-10,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-11,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2024-12,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-01,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-02,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-03,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-04,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-05,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-05,MERIH|MERIS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-06,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-07,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-08,NANOFH|NANOFS
FI4000425848,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-08,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-09,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-10,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-11,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-12,NANOFH|NANOFS
FI4000592282,ISIN_MULTIPLE_TICKER_SAME_MONTH,2025-12,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-01,NANOFH|NANOFS
FI4000592282,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-01,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-02,NANOFH|NANOFS
FI4000592282,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-02,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-03,NANOFH|NANOFS
FI4000592282,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-03,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-04,NANOFH|NANOFS
FI4000592282,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-04,SUMMA|SUMMAS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-05,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-06,NANOFH|NANOFS
FI4000330972,ISIN_MULTIPLE_TICKER_SAME_MONTH,2026-07,NANOFH|NANOFS
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2009-08,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2009-09,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2009-10,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2009-11,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2009-12,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-01,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-03,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-05,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-06,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-07,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-08,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-09,SCRI A/SE0000188500|SCRI B/SE0000188518
SCRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-10,SCRI A/SE0000188500|SCRI B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-11,CAT A/SE0000188500|CAT B/SE0000188518
POW,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-11,POW1V/FI0009015291|POW1VN0110/FI4000018783
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-12,CAT A/SE0000188500|CAT B/SE0000188518
POW,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2010-12,POW1V/FI0009015291|POW1VN0110/FI4000018783
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-01,CAT A/SE0000188500|CAT B/SE0000188518
POW,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-01,POW1V/FI0009015291|POW1VN0110/FI4000018783
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-02,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-03,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-04,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-05,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-06,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-07,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-08,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-09,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-10,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-11,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2011-12,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-01,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-02,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-03,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-04,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-05,CAT A/SE0000188500|CAT B/SE0000188518
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-07,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-07,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-08,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-08,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-09,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-09,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-10,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-10,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-11,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-11,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-12,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2012-12,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-01,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-01,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-02,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-02,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-03,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-03,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-04,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-04,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-05,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-05,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-06,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-06,ALM/SE0000540163|ALM PREF/SE0004109627
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-07,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-07,ALM/SE0000540163|ALM PREF/SE0004109627
VICP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-07,VICP/SE0002216713|VICP PREF/SE0005250487
CAT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-08,CAT A/SE0000188500|CAT B/SE0000188518
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-08,ALM/SE0000540163|ALM PREF/SE0004109627
VICP,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2013-08,VICP/SE0002216713|VICP PREF/SE0005250487
